"ID","Pedigree","Comments","INDV","F_MISS","acc_v2.7","id_v2.7"
"PI 369437","80-2","other","PI369437:250032162",0.284374,"PI369437",250032162
"PI 369438","K 10","other","PI369438:250035230",0.275547,"PI369438",250035230
"PI 369439","S 14","other","PI369439:250032183",0.354872,"PI369439",250032183
"PI 369442","S 48","other","PI369442:250035263",0.200393,"PI369442",250035263
"PI 369443","S 61","other","PI369443:250032161",0.206087,"PI369443",250032161
"PI 369446","U 123","other","PI369446:250032149",0.298303,"PI369446",250032149
"PI 391414","PH 9","other","PI391414:250032062",0.119407,"PI391414",250032062
"PI 391660","CHI-41","other","PI391660:250041533",0.140178,"PI391660",250041533
"PI 391660","CHI-41","other","PI391660:250031559",0.193502,"PI391660",250031559
"PI 391662","KUNG-70","other","PI391662:250033781",0.253976,"PI391662",250033781
"PI 391663","T IEH 84","other","PI391663:250032921",0.302079,"PI391663",250032921
"PI 391665","YING-55","other","PI391665:250032589",0.252024,"PI391665",250032589
"PI 391666","YING-64","other","PI391666:250033575",0.258778,"PI391666",250033575
"PI 391667","CHI-503","other","PI391667:250034731",0.170445,"PI391667",250034731
"PI 391670","NIU 11","other","PI391670:250034835",0.389152,"PI391670",250034835
"PI 391672","YANG","other","PI391672:250031876",0.413236,"PI391672",250031876
"PI 391676","TUO 229","other","PI391676:250035049",0.171549,"PI391676",250035049
"PI 391676","TUO 229","other","PI391676:250040796",0.153295,"PI391676",250040796
"PI 391678","TZU-CHIAO-HSI-WU 105","other","PI391678:250031455",0.251537,"PI391678",250031455
"PI 391680","WU-TAN-TZAO","other","PI391680:250033703",0.392945,"PI391680",250033703
"PI 391680","WU-TAN-TZAO","other","PI391680:250041553",0.389238,"PI391680",250041553
"PI 391682","YE-CHI-HUNG","other","PI391682:250033536",0.380513,"PI391682",250033536
"PI 405705","CHAN 11 INBRED","other","PI405705:250034703",0.431786,"PI405705",250034703
"PI 405705","CHAN 11 INBRED","other","PI405705:250040791",0.134493,"PI405705",250040791
"PI 405706","CHI-69 INB.","other","PI405706:250035008",0.330887,"PI405706",250035008
"PI 405707","HUA 94 INBRED","other","PI405707:250035104",0.278017,"PI405707",250035104
"PI 405709","TANG CHAO INBRED","other","PI405709:250033802",0.340678,"PI405709",250033802
"PI 405711","BAI TOU SHUANG IN.(JI 095","other","PI405711:250034709",0.516634,"PI405711",250034709
"PI 405712","DA BA TANG INB. (JI 0241)","other","PI405712:250032474",0.35772,"PI405712",250032474
"PI 405713","DA JIN DING (JI 0018)","other","PI405713:250034728",0.438496,"PI405713",250034728
"PI 405714","HUO BAO MI (JI 0235)","other","PI405714:250033728",0.3875,"PI405714",250033728
"PI 406106","A14NW","other","PI406106:250031457",0.165158,"PI406106",250031457
"PI 406107","A57N","other","PI406107:250034939",0.209045,"PI406107",250034939
"PI 406108","A98NW","other","PI406108:250031332",0.172548,"PI406108",250031332
"PI 406109","A166N","other","PI406109:250031132",0.154244,"PI406109",250031132
"PI 406110","A178N","other","PI406110:250033216",0.119837,"PI406110",250033216
"PI 406113","A266N","other","PI406113:250035247",0.145651,"PI406113",250035247
"PI 406115","A328NW","other","PI406115:250042461",0.217515,"PI406115",250042461
"PI 406122","A564N","other","PI406122:250032430",0.151918,"PI406122",250032430
"PI 406123","A579N","other","PI406123:250031284",0.148641,"PI406123",250031284
"PI 406124","A622N","other","PI406124:250033103",0.252068,"PI406124",250033103
"PI 406125","A641N","other","PI406125:250034973",0.0943267,"PI406125",250034973
"PI 406126","A661N","other","PI406126:250031422",0.106682,"PI406126",250031422
"PI 406128","A691N","other","PI406128:250033833",0.112392,"PI406128",250033833
"PI 415078","4533. INBRED","other","PI415078:250034626",0.277285,"PI415078",250034626
"PI 415079","4537. INBRED","other","PI415079:250032263",0.326783,"PI415079",250032263
"PI 415080","4550. INBRED","other","PI415080:250034557",0.265629,"PI415080",250034557
"PI 415081","4554. INBRED","other","PI415081:250032270",0.298716,"PI415081",250032270
"PI 415082","4554 INBRED","other","PI415082:250035229",0.302165,"PI415082",250035229
"PI 415083","4562 INBRED","other","PI415083:250032255",0.287188,"PI415083",250032255
"PI 415084","4564 INBRED","other","PI415084:250032207",0.278152,"PI415084",250032207
"PI 415085","4566 INBRED","other","PI415085:250032513",0.280937,"PI415085",250032513
"PI 415086","4578 INBRED","other","PI415086:250032423",0.230198,"PI415086",250032423
"PI 415087","4580 INBRED","other","PI415087:250032417",0.235039,"PI415087",250032417
"PI 415088","4581 INBRED","other","PI415088:250032331",0.237419,"PI415088",250032331
"PI 415089","4655 INBRED","other","PI415089:250035239",0.454743,"PI415089",250035239
"PI 415090","4659 INBRED","other","PI415090:250032295",0.414472,"PI415090",250032295
"PI 415091","4664 INBRED","other","PI415091:250035242",0.364526,"PI415091",250035242
"PI 427109","Eng-li Chih","other","PI427109:250033593",0.259054,"PI427109",250033593
"PI 427111","Chi-tan 120","other","PI427111:250031567",0.321985,"PI427111",250031567
"PI 433485","Prior A","other","PI433485:250032132",0.210731,"PI433485",250032132
"PI 433486","Prior B","other","PI433486:250035238",0.334173,"PI433486",250035238
"PI 433487","Prior C","other","PI433487:250034558",0.442077,"PI433487",250034558
"PI 459078","Honan no. 7","other","PI459078:250034696",0.27232,"PI459078",250034696
"PI 459080","Hwang no. 525","other","PI459080:250031413",0.46193,"PI459080",250031413
"PI 459082","Shansi no. 60","other","PI459082:250033687",0.494442,"PI459082",250033687
"PI 506254","Tzi 24","other","PI506254:250033362",0.188982,"PI506254",250033362
"PI 506255","Tzi 25","other","PI506255:250033449",0.240665,"PI506255",250033449
"PI 506255","Tzi 25","other","PI506255:250031967",0.223703,"PI506255",250031967
"PI 506411","M6411","sweet corn","PI506411:250035013",0.223385,"PI506411",250035013
"PI 506412","M6415","sweet corn","PI506412:250031018",0.257204,"PI506412",250031018
"PI 508277","SD42","other","PI508277:250034860",0.22821,"PI508277",250034860
"PI 509045","T62S","sweet corn","PI509045:250033023",0.432147,"PI509045",250033023
"PI 509046","T64S","sweet corn","PI509046:250042369",0.426646,"PI509046",250042369
"PI 509542","B89","other","PI509542:250035130",0.152679,"PI509542",250035130
"PI 510674","ND261","other","PI510674:250034550",0.213519,"PI510674",250034550
"PI 511309","NC252","other","PI511309:250033819",0.0261147,"PI511309",250033819
"PI 511309","NC252","other","PI511309:250041491",0.0260415,"PI511309",250041491
"PI 511310","NC254","other","PI511310:250041526",0.0442544,"PI511310",250041526
"PI 511310","NC254","other","PI511310:250031269",0.0438781,"PI511310",250031269
"PI 511313","GT113","other","PI511313:250031752",0.151024,"PI511313",250031752
"PI 517968","Pa392","other","PI517968:250033547",0.161145,"PI517968",250033547
"PI 517971","Pa468","other","PI517971:250032940",0.21649,"PI517971",250032940
"PI 517972","Pa877","other","PI517972:250031155",0.181587,"PI517972",250031155
"PI 517973","Pa879","other","PI517973:250034947",0.31353,"PI517973",250034947
"PI 517974","Pa880","other","PI517974:250031154",0.160919,"PI517974",250031154
"PI 518660","SD43","other","PI518660:250035215",0.177511,"PI518660",250035215
"PI 520770","W552","other","PI520770:250032384",0.192744,"PI520770",250032384
"PI 520771","W570","other","PI520771:250034853",0.103205,"PI520771",250034853
"PI 520772","W572","other","PI520772:250034593",0.113598,"PI520772",250034593
"PI 520774","NC264","other","PI520774:250035116",0.197377,"PI520774",250035116
"PI 522250","ND262","other","PI522250:250035178",0.276259,"PI522250",250035178
"PI 522252","ND264","other","PI522252:250035225",0.251315,"PI522252",250035225
"PI 524969","SD44","other","PI524969:250034724",0.202346,"PI524969",250034724
"PI 524969","SD44","other","PI524969:250034681",0.205377,"PI524969",250034681
"PI 524970","SD46","other","PI524970:250032455",0.100944,"PI524970",250032455
"PI 527699","B90","other","PI527699:250031275",0.176519,"PI527699",250031275
"PI 527700","B91","other","PI527700:250031003",0.183627,"PI527700",250031003
"PI 531081","Pa356","other","PI531081:250034682",0.201759,"PI531081",250034682
"PI 531083","Pa891","other","PI531083:250031067",0.144503,"PI531083",250031067
"PI 531084","NC258","other","PI531084:250032761",0.170938,"PI531084",250032761
"PI 531085","NC262","other","PI531085:250033650",0.151938,"PI531085",250033650
"PI 531085","NC262","other","PI531085:250034667",0.149656,"PI531085",250034667
"PI 531509","R225","other","PI531509:250033653",0.182847,"PI531509",250033653
"PI 531510","R226","other","PI531510:250033743",0.18506,"PI531510",250033743
"PI 531511","R227","other","PI531511:250031635",0.178689,"PI531511",250031635
"PI 533658","SD101","other","PI533658:250034813",0.121827,"PI533658",250034813
"PI 533658","SD101","other","PI533658:250040792",0.0988155,"PI533658",250040792
"PI 533659","SD102","other","PI533659:250033273",0.105911,"PI533659",250033273
"PI 535901","S 3","other","PI535901:250032317",0.443904,"PI535901",250032317
"PI 535906","S 56","other","PI535906:250032273",0.34451,"PI535906",250032273
"PI 535913","S 17","other","PI535913:250035179",0.118576,"PI535913",250035179
"PI 535914","S 22","other","PI535914:250034577",0.227564,"PI535914",250034577
"PI 535916","S 37","other","PI535916:250032284",0.38543,"PI535916",250032284
"PI 535917","S 51","other","PI535917:250032329",0.268483,"PI535917",250032329
"PI 535919","S 59A","other","PI535919:250032299",0.284448,"PI535919",250032299
"PI 535920","S 63","other","PI535920:250035207",0.175222,"PI535920",250035207
"PI 535921","S 65","other","PI535921:250035198",0.287914,"PI535921",250035198
"PI 535923","S 90","other","PI535923:250032342",0.257086,"PI535923",250032342
"PI 535924","S 97","other","PI535924:250032282",0.331604,"PI535924",250032282
"PI 535925","S 99","other","PI535925:250035194",0.310383,"PI535925",250035194
"PI 535926","S 117","other","PI535926:250032196",0.190709,"PI535926",250032196
"PI 535927","S 125","other","PI535927:250032208",0.233013,"PI535927",250032208
"PI 537097","LH195","other","PI537097:250033872",0.0527095,"PI537097",250033872
"PI 537097","LH195","other","PI537097:250041610",0.052065,"PI537097",250041610
"PI 537099","LH205","other","PI537099:250031441",0.0409039,"PI537099",250031441
"PI 538007","LH127","other","PI538007:250041703",0.11793,"PI538007",250041703
"PI 538007","LH127","other","PI538007:250032771",0.114404,"PI538007",250032771
"PI 538008","LH163","other","PI538008:250041681",0.156839,"PI538008",250041681
"PI 538009","LH196","other","PI538009:250033869",0.0461474,"PI538009",250033869
"PI 538009","LH196","other","PI538009:250041527",0.0396447,"PI538009",250041527
"PI 538010","LH206","other","PI538010:250041530",0.0559083,"PI538010",250041530
"PI 538011","LH220Ht","other","PI538011:250041563",0.111289,"PI538011",250041563
"PI 538011","LH220Ht","other","PI538011:250031414",0.106668,"PI538011",250031414
"PI 538229","SD53","other","PI538229:250032194",0.125828,"PI538229",250032194
"PI 538231","SD59","other","PI538231:250035201",0.288994,"PI538231",250035201
"PI 538235","SD57","other","PI538235:250034601",0.267472,"PI538235",250034601
"PI 538237","SD63","other","PI538237:250032330",0.167864,"PI538237",250032330
"PI 538238","SD65","other","PI538238:250032205",0.184095,"PI538238",250032205
"PI 538239","SD69","other","PI538239:250034884",0.144065,"PI538239",250034884
"PI 538239","SD69","other","PI538239:250040795",0.111851,"PI538239",250040795
"PI 538242","SD106","other","PI538242:250033291",0.234238,"PI538242",250033291
"PI 538244","SD108","other","PI538244:250032469",0.0693176,"PI538244",250032469
"PI 539870","B92","other","PI539870:250031917",0.126747,"PI539870",250031917
"PI 539871","B93","other","PI539871:250040777",0.121812,"PI539871",250040777
"PI 539871","B93","other","PI539871:250032542",0.133869,"PI539871",250032542
"PI 539872","B94","other","PI539872:250035092",0.196568,"PI539872",250035092
"PI 539920","LH160","other","PI539920:250033681",0.163473,"PI539920",250033681
"PI 539921","LH162","other","PI539921:250031401",0.166672,"PI539921",250031401
"PI 539922","LH190","other","PI539922:250031430",0.0455528,"PI539922",250031430
"PI 539923","LH194","other","PI539923:250034739",0.0837793,"PI539923",250034739
"PI 539924","LH202","other","PI539924:250033659",0.0538319,"PI539924",250033659
"PI 539924","LH202","other","PI539924:250041413",0.0529522,"PI539924",250041413
"PI 539925","LH191","other","PI539925:250041658",0.0710029,"PI539925",250041658
"PI 539926","LH192","other","PI539926:250041443",0.0927771,"PI539926",250041443
"PI 539926","LH192","other","PI539926:250033572",0.092528,"PI539926",250033572
"PI 539927","LH193","other","PI539927:250041539",0.0620517,"PI539927",250041539
"PI 539927","LH193","other","PI539927:250031434",0.0628509,"PI539927",250031434
"PI 539930","RS 710","other","PI539930:250034733",0.209101,"PI539930",250034733
"PI 542715","NP86","popcorn","PI542715:250031926",0.282133,"PI542715",250031926
"PI 542716","NP87","popcorn","PI542716:250033423",0.303285,"PI542716",250033423
"PI 542776","HP62-02","popcorn","PI542776:250034949",0.152682,"PI542776",250034949
"PI 542937","Ab18","other","PI542937:250041441",0.295522,"PI542937",250041441
"PI 542938","Ab610","other","PI542938:250042331",0.231478,"PI542938",250042331
"PI 542953","T264","other","PI542953:250031023",0.207495,"PI542953",250031023
"PI 542955","Va4","other","PI542955:250031294",0.1518,"PI542955",250031294
"PI 542957","Va6","other","PI542957:250031693",0.352308,"PI542957",250031693
"PI 542959","Va33","other","PI542959:250031372",0.195936,"PI542959",250031372
"PI 543840","PHJ65","other","PI543840:250041723",0.264403,"PI543840",250041723
"PI 543840","PHJ65","other","PI543840:250041594",0.070934,"PI543840",250041594
"PI 543843","PHN34","other","PI543843:250041671",0.269254,"PI543843",250041671
"PI 543846","PHP76","other","PI543846:250041541",0.139178,"PI543846",250041541
"PI 543846","PHP76","other","PI543846:250041669",0.140037,"PI543846",250041669
"PI 543847","PHV07","other","PI543847:250041570",0.135101,"PI543847",250041570
"PI 543849","PHW51","other","PI543849:250041545",0.108339,"PI543849",250041545
"PI 543849","PHW51","other","PI543849:250041569",0.10303,"PI543849",250041569
"PI 543850","PHW86","other","PI543850:250041666",0.12827,"PI543850",250041666
"PI 543850","PHW86","other","PI543850:250041556",0.122645,"PI543850",250041556
"PI 544065","BCC03","other","PI544065:250041582",0.158541,"PI544065",250041582
"PI 546482","FBLA","other","PI546482:250041616",0.157944,"PI546482",250041616
"PI 546483","6F629","other","PI546483:250041709",0.0958572,"PI546483",250041709
"PI 546484","6M502A","other","PI546484:250041597",0.200621,"PI546484",250041597
"PI 546485","NL001","other","PI546485:250041615",0.0590489,"PI546485",250041615
"PI 546494","ND265","other","PI546494:250032318",0.285617,"PI546494",250032318
"PI 547086","LH128","other","PI547086:250033567",0.13516,"PI547086",250033567
"PI 547086","LH128","other","PI547086:250041431",0.138694,"PI547086",250041431
"PI 547087","LH181","other","PI547087:250041600",0.0989523,"PI547087",250041600
"PI 547088","LH208","other","PI547088:250031445",0.0831783,"PI547088",250031445
"PI 547088","LH208","other","PI547088:250041552",0.0890239,"PI547088",250041552
"PI 547089","LH212Ht","other","PI547089:250041612",0.114204,"PI547089",250041612
"PI 547090","LH213","other","PI547090:250041581",0.0987668,"PI547090",250041581
"PI 547107","Lp215D","other","PI547107:250041736",0.0983131,"PI547107",250041736
"PI 548783","T171","other","PI548783:250032982",0.0438791,"PI548783",250032982
"PI 548794","ND266","other","PI548794:250034590",0.20732,"PI548794",250034590
"PI 548798","PHJ89","other","PI548798:250041544",0.130229,"PI548798",250041544
"PI 548799","PHJ90","other","PI548799:250041728",0.172395,"PI548799",250041728
"PI 548800","PHK93","other","PI548800:250041668",0.210813,"PI548800",250041668
"PI 548801","PHM81","other","PI548801:250041529",0.132719,"PI548801",250041529
"PI 548801","PHM81","other","PI548801:250041614",0.134522,"PI548801",250041614
"PI 548802","PHN66","other","PI548802:250041568",0.126523,"PI548802",250041568
"PI 548804","PHR55","other","PI548804:250041737",0.180426,"PI548804",250041737
"PI 548805","PHR58","other","PI548805:250041651",0.174106,"PI548805",250041651
"PI 548805","PHR58","other","PI548805:250041567",0.17367,"PI548805",250041567
"PI 548808","PHW30","other","PI548808:250041535",0.161922,"PI548808",250041535
"PI 548830","29MIBZ2","other","PI548830:250041682",0.127062,"PI548830",250041682
"PI 548839","MBUB","other","PI548839:250041735",0.146948,"PI548839",250041735
"PI 550440","B64","other","PI550440:250031410",0.116507,"PI550440",250031410
"PI 550442","Mo20W","other","PI550442:250032831",0.121998,"PI550442",250032831
"PI 550443","B49","other","PI550443:250031110",0.255616,"PI550443",250031110
"PI 550454","B52","other","PI550454:250034943",0.242332,"PI550454",250034943
"PI 550455","B67","other","PI550455:250035053",0.143149,"PI550455",250035053
"PI 550456","B69","other","PI550456:250041654",0.122574,"PI550456",250041654
"PI 550461","B14A","other","PI550461:250041444",0.0685385,"PI550461",250041444
"PI 550461","B14A","other","PI550461:250031584",0.0690876,"PI550461",250031584
"PI 550462","B59","other","PI550462:250041702",0.106654,"PI550462",250041702
"PI 550462","B59","other","PI550462:250031535",0.0987837,"PI550462",250031535
"PI 550463","B65","other","PI550463:250031174",0.16213,"PI550463",250031174
"PI 550464","B66","other","PI550464:250031678",0.209278,"PI550464",250031678
"PI 550464","B66","other","PI550464:250041725",0.209587,"PI550464",250041725
"PI 550465","B68","other","PI550465:250034977",0.0899534,"PI550465",250034977
"PI 550467","B37","other","PI550467:250030985",0.0819318,"PI550467",250030985
"PI 550468","B45","other","PI550468:250035136",0.112099,"PI550468",250035136
"PI 550469","B46","other","PI550469:250030991",0.156852,"PI550469",250030991
"PI 550469","B46","other","PI550469:250031127",0.154663,"PI550469",250031127
"PI 550470","B54","other","PI550470:250041693",0.224819,"PI550470",250041693
"PI 550470","B54","other","PI550470:250031513",0.197273,"PI550470",250031513
"PI 550471","B56","other","PI550471:250031143",0.206895,"PI550471",250031143
"PI 550472","B57","other","PI550472:250034982",0.264561,"PI550472",250034982
"PI 550472","B57","other","PI550472:250035119",0.264605,"PI550472",250035119
"PI 550483","B76","other","PI550483:250031544",0.1184,"PI550483",250031544
"PI 550489","ND245","other","PI550489:250032315",0.220585,"PI550489",250032315
"PI 550490","ND246","other","PI550490:250032160",0.222033,"PI550490",250032160
"PI 550491","ND301","other","PI550491:250035227",0.236901,"PI550491",250035227
"PI 550492","GTS1","sweet corn","PI550492:250033082",0.277428,"PI550492",250033082
"PI 550496","H102","other","PI550496:250031581",0.268409,"PI550496",250031581
"PI 550497","H103","other","PI550497:250031369",0.240664,"PI550497",250031369
"PI 550503","ND247","other","PI550503:250035245",0.202926,"PI550503",250035245
"PI 550504","ND248","other","PI550504:250032271",0.220629,"PI550504",250032271
"PI 550514","T61","other","PI550514:250042413",0.213685,"PI550514",250042413
"PI 550515","T101","other","PI550515:250042426",0.27058,"PI550515",250042426
"PI 550517","T115","other","PI550517:250033064",0.399714,"PI550517",250033064
"PI 550520","T224","other","PI550520:250035222",0.32802,"PI550520",250035222
"PI 550521","T226","other","PI550521:250032854",0.166167,"PI550521",250032854
"PI 550522","T232","other","PI550522:250032844",0.204034,"PI550522",250032844
"PI 550522","T232","other","PI550522:250032895",0.204193,"PI550522",250032895
"PI 550522","T232","other","PI550522:250032939",0.205185,"PI550522",250032939
"PI 550526","H110","other","PI550526:250035133",0.292303,"PI550526",250035133
"PI 550527","H111","other","PI550527:250033357",0.149774,"PI550527",250033357
"PI 550530","ND249","other","PI550530:250032303",0.26164,"PI550530",250032303
"PI 550531","ND250","other","PI550531:250035181",0.218134,"PI550531",250035181
"PI 550532","ND251","other","PI550532:250032339",0.250552,"PI550532",250032339
"PI 550540","ND252","other","PI550540:250032257",0.212912,"PI550540",250032257
"PI 550541","ND253","other","PI550541:250032139",0.217707,"PI550541",250032139
"PI 550542","ND254","other","PI550542:250035240",0.250137,"PI550542",250035240
"PI 550552","ND304W","other","PI550552:250032256",0.189215,"PI550552",250032256
"PI 550553","ND101","other","PI550553:250032301",0.297882,"PI550553",250032301
"PI 550554","ND256","other","PI550554:250035206",0.245917,"PI550554",250035206
"PI 550555","NC250","other","PI550555:250033538",0.135307,"PI550555",250033538
"PI 550555","NC250","other","PI550555:250033796",0.138765,"PI550555",250033796
"PI 550556","B88","other","PI550556:250035005",0.1856,"PI550556",250035005
"PI 550558","DE811","other","PI550558:250031524",0.135678,"PI550558",250031524
"PI 550558","DE811","other","PI550558:250033783",0.138181,"PI550558",250033783
"PI 550561","ND257","other","PI550561:250035269",0.186445,"PI550561",250035269
"PI 550565","N190","other","PI550565:250032293",0.150158,"PI550565",250032293
"PI 550566","N192","other","PI550566:250033594",0.0613087,"PI550566",250033594
"PI 550566","N192","other","PI550566:250033680",0.0608349,"PI550566",250033680
"PI 550567","N193","other","PI550567:250035231",0.232939,"PI550567",250035231
"PI 550568","N194","other","PI550568:250032193",0.296792,"PI550568",250032193
"PI 550568","N194","other","PI550568:250041428",0.299588,"PI550568",250041428
"PI 550571","ND259","other","PI550571:250035208",0.118191,"PI550571",250035208
"PI 550573","ND260","other","PI550573:250035257",0.209362,"PI550573",250035257
"PI 550695","L 155","other","PI550695:250041531",0.096879,"PI550695",250041531
"PI 550909","89291","other","PI550909:250033446",0.260291,"PI550909",250033446
"PI 550911","89302","other","PI550911:250033457",0.243034,"PI550911",250033457
"PI 550917","88094","other","PI550917:250033305",0.270065,"PI550917",250033305
"PI 550918","88069","other","PI550918:250033459",0.215328,"PI550918",250033459
"PI 552815","LH215","other","PI552815:250041730",0.127254,"PI552815",250041730
"PI 553055","OC2","other","PI553055:250033661",0.23923,"PI553055",250033661
"PI 553056","OC3","other","PI553056:250031329",0.33017,"PI553056",250031329
"PI 553057","OC4","other","PI553057:250031526",0.116223,"PI553057",250031526
"PI 553058","OC5","other","PI553058:250031569",0.17511,"PI553058",250031569
"PI 553059","OC6","other","PI553059:250033697",0.399112,"PI553059",250033697
"PI 553060","OC7","other","PI553060:250033673",0.220331,"PI553060",250033673
"PI 553061","OC8","other","PI553061:250031406",0.374803,"PI553061",250031406
"PI 553062","OC9","popcorn","PI553062:250041402",0.305269,"PI553062",250041402
"PI 553062","OC9","popcorn","PI553062:250033868",0.265484,"PI553062",250033868
"PI 553063","OC10","other","PI553063:250031393",0.286963,"PI553063",250031393
"PI 553064","OC11","other","PI553064:250031389",0.320298,"PI553064",250031389
"PI 554612","LH209","other","PI554612:250041718",0.0426666,"PI554612",250041718
"PI 554615","MM402A","other","PI554615:250041715",0.144917,"PI554615",250041715
"PI 554615","MM402A","other","PI554615:250041719",0.147582,"PI554615",250041719
"PI 554616","3IBZ2","other","PI554616:250041701",0.146249,"PI554616",250041701
"PI 555650","LIBC 4","other","PI555650:250041566",0.14632,"PI555650",250041566
"PI 555651","83IBI3","other","PI555651:250041659",0.106103,"PI555651",250041659
"PI 555660","LH214","other","PI555660:250041579",0.0919705,"PI555660",250041579
"PI 558516","Mo7","other","PI558516:250032914",0.234836,"PI558516",250032914
"PI 558517","Mo10","other","PI558517:250032802",0.27601,"PI558517",250032802
"PI 558518","Mo15W","other","PI558518:250042441",0.387349,"PI558518",250042441
"PI 558518","Mo15W","other","PI558518:250032900",0.341654,"PI558518",250032900
"PI 558521","Mo2RF","other","PI558521:250033063",0.177966,"PI558521",250033063
"PI 558522","Mo3","other","PI558522:250032856",0.147103,"PI558522",250032856
"PI 558524","Mo6","other","PI558524:250032835",0.104945,"PI558524",250032835
"PI 558526","Mo9W","other","PI558526:250032798",0.466629,"PI558526",250032798
"PI 558527","Mo11","other","PI558527:250034967",0.10285,"PI558527",250034967
"PI 558530","Mo14W","other","PI558530:250032970",0.150173,"PI558530",250032970
"PI 558531","Mo16W","other","PI558531:250032838",0.356896,"PI558531",250032838
"PI 558531","Mo16W","other","PI558531:250041744",0.390672,"PI558531",250041744
"PI 558532","Mo17","other","PI558532:250033831",0.0592853,"PI558532",250033831
"PI 558532","Mo17","other","PI558532:250031497",0.0579837,"PI558532",250031497
"PI 558532","Mo17","other","PI558532:250031418",0.0575873,"PI558532",250031418
"PI 558532","Mo17","other","PI558532:250031649",0.0606611,"PI558532",250031649
"PI 559375","LH222","other","PI559375:250041546",0.0605,"PI559375",250041546
"PI 559380","ICI 193","other","PI559380:250041558",0.11271,"PI559380",250041558
"PI 559381","ICI 441","other","PI559381:250041716",0.0480404,"PI559381",250041716
"PI 559382","ICI 740","other","PI559382:250041617",0.0509076,"PI559382",250041617
"PI 559383","ICI 893","other","PI559383:250041590",0.0812991,"PI559383",250041590
"PI 559916","CS405","other","PI559916:250041603",0.113958,"PI559916",250041603
"PI 559918","NQ508","other","PI559918:250031522",0.0939737,"PI559918",250031522
"PI 559919","OQ101","other","PI559919:250041713",0.187448,"PI559919",250041713
"PI 559920","OQ403","other","PI559920:250041691",0.125576,"PI559920",250041691
"PI 559921","OS602","other","PI559921:250041547",0.0966755,"PI559921",250041547
"PI 559935","PHBA6","other","PI559935:250041542",0.106351,"PI559935",250041542
"PI 559944","PHP85","other","PI559944:250041729",0.080431,"PI559944",250041729
"PI 559945","PHPR5","other","PI559945:250041619",0.111808,"PI559945",250041619
"PI 559946","PHR30","other","PI559946:250041675",0.131149,"PI559946",250041675
"PI 559949","PHT69","other","PI559949:250041655",0.110808,"PI559949",250041655
"PI 559952","PHV53","other","PI559952:250041712",0.150884,"PI559952",250041712
"PI 559953","PHVA9","other","PI559953:250041592",0.128767,"PI559953",250041592
"PI 559954","PHWG5","other","PI559954:250041657",0.0757397,"PI559954",250041657
"PI 560074","Pa759","other","PI560074:250031492",0.0950581,"PI560074",250031492
"PI 560075","Pa760","other","PI560075:250033668",0.114897,"PI560075",250033668
"PI 560081","Pa778","other","PI560081:250033791",0.129533,"PI560081",250033791
"PI 560082","Pa860","other","PI560082:250034964",0.188029,"PI560082",250034964
"PI 560316","CS608","other","PI560316:250041534",0.0779062,"PI560316",250041534
"PI 561516","AR204","other","PI561516:250031819",0.300706,"PI561516",250031819
"PI 561523","AR234","other","PI561523:250032925",0.473232,"PI561523",250032925
"PI 561526","AR250","other","PI561526:250033228",0.190108,"PI561526",250033228
"PI 561527","AR254","other","PI561527:250031279",0.235238,"PI561527",250031279
"PI 561529","AR266","other","PI561529:250032908",0.177144,"PI561529",250032908
"PI 561533","AR276","other","PI561533:250033229",0.256578,"PI561533",250033229
"PI 561565","B95","other","PI561565:250034923",0.158051,"PI561565",250034923
"PI 561604","90176","other","PI561604:250033359",0.293216,"PI561604",250033359
"PI 561694","NYRD4058","other","PI561694:250032563",0.0979443,"PI561694",250032563
"PI 561695","NYLB31","other","PI561695:250034735",0.258606,"PI561695",250034735
"PI 564682","B97","other","PI564682:250033788",0.112391,"PI564682",250033788
"PI 564852","B101","other","PI564852:250035121",0.170665,"PI564852",250035121
"PI 567792","A684su","sweet corn","PI567792:250032448",0.194075,"PI567792",250032448
"PI 567793","A685su","sweet corn","PI567793:250034689",0.269083,"PI567793",250034689
"PI 567794","A686su","sweet corn","PI567794:250032526",0.263499,"PI567794",250032526
"PI 568158","N199","other","PI568158:250033741",0.143895,"PI568158",250033741
"PI 568159","N200","other","PI568159:250032406",0.137824,"PI568159",250032406
"PI 572413","Oh599","other","PI572413:250031949",0.220742,"PI572413",250031949
"PI 573098","Oh603","other","PI573098:250033558",0.298857,"PI573098",250033558
"PI 583350","Mo45","other","PI583350:250031424",0.269777,"PI583350",250031424
"PI 583351","Mo46","other","PI583351:250034697",0.246895,"PI583351",250034697
"PI 583351","Mo46","other","PI583351:250031560",0.248276,"PI583351",250031560
"PI 583352","Mo47","other","PI583352:250033723",0.266986,"PI583352",250033723
"PI 583352","Mo47","other","PI583352:250033675",0.257184,"PI583352",250033675
"PI 583774","ML606","other","PI583774:250034846",0.128061,"PI583774",250034846
"PI 583846","H126W","other","PI583846:250035070",0.118442,"PI583846",250035070
"PI 583847","H125","other","PI583847:250031066",0.0812439,"PI583847",250031066
"PI 584528","B99","other","PI584528:250031647",0.203043,"PI584528",250031647
"PI 584529","B100","other","PI584529:250035176",0.160249,"PI584529",250035176
"PI 587124","CM105","other","PI587124:250034859",0.09518,"PI587124",250034859
"PI 587124","CM105","other","PI587124:250032435",0.0927813,"PI587124",250032435
"PI 587125","CO109","other","PI587125:250032138",0.28728,"PI587125",250032138
